sex,age,realhrwage,wave,sch,annlabinc,region,female
1,43,37.0625114440918,1990,18.0,42657.0,1.0,0
1,35,9.73573875427246,1981,10.0,8550.0,3.0,0
1,28,29.7679786682129,2009,15.0,55000.0,2.0,0
1,51,8.65960121154785,1999,12.0,14000.0,3.0,0
1,27,39.0279426574707,1981,14.0,23300.0,3.0,0
1,40,30.0472106933594,2007,17.0,56000.0,1.0,0
1,51,30.0644016265869,1999,17.0,50000.0,2.0,0
1,31,7.16593647003174,1981,12.0,3500.0,3.0,0
1,57,614.085632324219,2007,18.0,1200000.0,3.0,0
1,30,10.2616157531738,2009,13.0,26000.0,2.0,0
1,33,15.7261753082275,1990,15.0,20400.0,3.0,0
1,33,27.5264987945557,1999,15.0,45000.0,2.0,0
1,55,28.6077728271484,2007,12.0,58649.0,3.0,0
1,53,13.781587600708,2009,12.0,28000.0,3.0,0
1,38,36.1724052429199,2007,14.0,90000.0,2.0,0
1,30,23.5892639160156,1990,11.0,30000.0,1.0,0
1,25,18.3797702789307,1981,16.0,17000.0,3.0,0
1,45,22.665283203125,1981,7.0,19493.0,3.0,0
1,55,52.6676216125488,2009,16.0,180000.0,3.0,0
1,39,10.6837606430054,2011,12.0,30000.0,3.0,0
1,35,9.14309883117676,2009,12.0,17316.0,2.0,0
1,54,33.3386039733887,1999,8.0,75500.0,3.0,0
1,48,13.1779460906982,2009,13.0,33000.0,3.0,0
1,53,55.8336410522461,2009,18.0,82000.0,3.0,0
1,63,21.5619564056396,2009,12.0,52000.0,1.0,0
1,39,22.9340057373047,1990,12.0,7000.0,3.0,0
1,45,41.4653015136719,2009,14.0,84000.0,4.0,0
1,38,22.6108818054199,1999,12.0,41000.0,2.0,0
1,26,8.12719917297363,2009,12.0,15600.0,2.0,0
1,27,10.7942981719971,1990,17.0,17400.0,3.0,0
1,46,13.0023355484009,1981,7.0,9000.0,3.0,0
1,41,19.53125,2011,16.0,45000.0,3.0,0
1,50,43.9073143005371,2009,18.0,86786.0,3.0,0
1,40,32.2188453674316,2011,12.0,53000.0,2.0,0
1,52,22.3157939910889,2009,16.0,42000.0,2.0,0
1,44,11.9851598739624,1990,8.0,15852.0,3.0,0
1,26,22.6792259216309,2007,16.0,41000.0,2.0,0
1,42,13.2919092178345,1981,8.0,10500.0,4.0,0
1,29,11.8539810180664,1981,18.0,20000.0,3.0,0
1,34,27.6704254150391,2009,14.0,56000.0,3.0,0
1,46,27.5173664093018,1990,16.0,40000.0,3.0,0
1,27,23.3756828308105,1981,10.0,18850.0,3.0,0
1,32,27.5754013061523,2009,14.0,60585.0,3.0,0
1,39,12.4996891021729,2007,15.0,38159.0,3.0,0
1,37,17.1044368743896,2009,13.0,33000.0,4.0,0
1,60,22.0958862304688,1990,12.0,29000.0,2.0,0
1,31,33.8641357421875,1990,16.0,41000.0,3.0,0
1,32,28.1403198242188,1981,14.0,28000.0,3.0,0
1,25,15.789587020874,1990,12.0,24900.0,2.0,0
1,54,37.3830947875977,2007,14.0,68000.0,2.0,0
1,38,14.027642250061,2007,13.0,30000.0,2.0,0
1,49,22.5050239562988,2007,12.0,60000.0,4.0,0
1,56,35.2504653930664,2011,12.0,76000.0,2.0,0
1,28,32.1426620483398,1990,16.0,44700.0,1.0,0
1,48,16.6060562133789,2009,14.0,34000.0,4.0,0
1,38,19.160530090332,1981,12.0,25000.0,1.0,0
1,29,23.7708835601807,1990,16.0,44500.0,2.0,0
1,38,29.4117641448975,2011,18.0,60000.0,3.0,0
1,43,21.2927322387695,2009,12.0,45000.0,3.0,0
1,57,59.4910087585449,1990,18.0,71800.0,1.0,0
1,36,27.5208072662354,1990,12.0,35000.0,2.0,0
1,41,18.3421764373779,1999,12.0,30000.0,3.0,0
1,35,26.276647567749,1990,12.0,33000.0,1.0,0
1,50,10.0737047195435,2007,12.0,19000.0,3.0,0
1,52,46.5016326904297,2007,12.0,104000.0,2.0,0
1,40,70.9862060546875,1990,18.0,84500.0,4.0,0
1,50,16.4252243041992,2007,12.0,30000.0,2.0,0
1,39,16.3087329864502,2007,12.0,25000.0,2.0,0
1,51,18.0530071258545,1990,13.0,27000.0,4.0,0
1,62,33.926155090332,2009,18.0,90000.0,3.0,0
1,31,15.0457277297974,1990,14.0,24588.0,2.0,0
1,59,14.0,2011,16.0,35000.0,3.0,0
1,62,22.4650459289551,2011,12.0,44346.0,2.0,0
1,42,21.5131740570068,2009,12.0,54000.0,1.0,0
1,28,22.8744773864746,1981,11.0,19000.0,3.0,0
1,42,10.3996143341064,1999,12.0,21000.0,3.0,0
1,29,31.7931060791016,1999,18.0,63000.0,2.0,0
1,48,14.4927539825439,2011,12.0,32000.0,3.0,0
1,50,8.44339656829834,2011,12.0,22375.0,3.0,0
1,50,26.9238548278809,1990,18.0,33556.0,3.0,0
1,31,15.0353975296021,2007,12.0,51000.0,3.0,0
1,49,37.7450981140137,2011,18.0,77000.0,4.0,0
1,32,6.08664846420288,1981,9.0,5477.0,3.0,0
1,56,39.1807136535645,2009,16.0,56000.0,4.0,0
1,34,15.6292285919189,2009,11.0,10000.0,3.0,0
1,29,11.3064002990723,1990,16.0,22000.0,1.0,0
1,26,13.9990692138672,1981,12.0,12500.0,2.0,0
1,60,37.2305068969727,2007,18.0,85000.0,3.0,0
1,38,22.6264362335205,1990,14.0,28200.0,3.0,0
1,52,50.794994354248,2009,12.0,88000.0,3.0,0
1,34,9.98007297515869,1990,11.0,6600.0,4.0,0
1,40,36.5569305419922,1999,16.0,80000.0,2.0,0
1,64,11.1748991012573,2009,13.0,22000.0,2.0,0
1,39,25.9067363739014,2011,12.0,50000.0,4.0,0
1,58,65.0,2011,16.0,130000.0,3.0,0
1,40,29.8797340393066,1990,18.0,38000.0,4.0,0
1,43,27.0353965759277,1981,12.0,20000.0,3.0,0
1,38,27.3894577026367,2009,15.0,55000.0,2.0,0
1,27,17.5702819824219,2011,12.0,35000.0,4.0,0
1,42,14.0,2011,12.0,42000.0,3.0,0
1,60,58.8722610473633,2007,17.0,158000.0,1.0,0
1,45,18.2648658752441,2009,15.0,54800.0,3.0,0
1,36,32.177677154541,1990,15.0,60156.0,3.0,0
1,32,17.45871925354,2009,12.0,53000.0,3.0,0
1,27,14.1261253356934,2007,12.0,30000.0,3.0,0
1,45,15.8612785339355,2007,12.0,32000.0,3.0,0
1,28,12.9120416641235,1981,12.0,11440.0,3.0,0
1,42,13.1188516616821,2007,13.0,26675.0,3.0,0
1,31,34.4287719726562,1990,16.0,46500.0,1.0,0
1,33,6.78733015060425,2011,12.0,15000.0,2.0,0
1,51,30.1911277770996,1999,14.0,49000.0,3.0,0
1,26,19.8412704467773,2011,14.0,45000.0,2.0,0
1,48,56.4366722106934,2007,16.0,103500.0,4.0,0
1,31,29.7914600372314,2011,14.0,60000.0,2.0,0
1,46,15.2606906890869,1999,17.0,30000.0,2.0,0
1,32,43.6836967468262,2009,16.0,86000.0,3.0,0
1,42,46.2568473815918,2009,16.0,100400.0,1.0,0
1,34,11.3495559692383,1981,11.0,12000.0,3.0,0
1,28,9.43397521972656,2007,12.0,40000.0,3.0,0
1,26,12.7246799468994,2007,13.0,24000.0,2.0,0
1,46,35.1397476196289,1999,12.0,63000.0,3.0,0
1,33,20.1054630279541,1981,16.0,16700.0,2.0,0
1,46,24.5098037719727,2011,16.0,50000.0,3.0,0
1,34,18.0464305877686,1990,18.0,28000.0,2.0,0
1,53,17.0990791320801,2007,10.0,58000.0,1.0,0
1,29,9.80193138122559,1990,12.0,2275.0,1.0,0
1,31,12.5043478012085,2011,12.0,31636.0,3.0,0
1,51,12.839524269104,1999,15.0,21000.0,4.0,0
1,30,10.8714227676392,2007,16.0,31000.0,2.0,0
1,45,36.1175994873047,1981,15.0,32000.0,1.0,0
1,28,16.6717510223389,2007,12.0,48099.0,2.0,0
1,41,6.24054574966431,1990,7.0,8000.0,3.0,0
1,56,6.06046533584595,1999,12.0,9960.0,3.0,0
1,32,22.1387901306152,1990,17.0,29000.0,4.0,0
1,33,42.4752922058105,2009,16.0,109000.0,4.0,0
1,40,26.8034133911133,1981,12.0,25000.0,4.0,0
1,32,23.6101837158203,1990,12.0,39500.0,4.0,0
1,52,13.4314270019531,1981,11.0,8745.0,3.0,0
1,50,16.6204509735107,2007,11.0,31100.0,3.0,0
1,35,14.4424066543579,1990,12.0,18000.0,3.0,0
1,31,36.5145378112793,2007,14.0,86700.0,2.0,0
1,33,5.1049017906189,2011,15.0,5207.0,1.0,0
1,34,19.3226623535156,2007,15.0,41000.0,3.0,0
1,29,6.34461069107056,1990,12.0,15000.0,3.0,0
1,25,10.8108110427856,2011,16.0,400.0,4.0,0
1,49,20.3475875854492,1999,12.0,32000.0,2.0,0
1,42,26.2035350799561,1981,12.0,28000.0,4.0,0
1,42,12.698748588562,2009,12.0,25000.0,3.0,0
1,55,18.8907012939453,2009,15.0,45000.0,3.0,0
1,55,12.2280349731445,1981,6.0,16124.0,3.0,0
1,48,14.2820587158203,1999,18.0,23000.0,3.0,0
1,51,6.41303586959839,2007,9.0,12000.0,3.0,0
1,33,38.4264717102051,2009,18.0,80000.0,3.0,0
1,57,10.2007093429565,2007,15.0,20000.0,2.0,0
1,49,29.1488761901855,1981,18.0,28600.0,3.0,0
1,35,14.624828338623,1999,12.0,23000.0,3.0,0
1,30,22.1161632537842,2007,17.0,46000.0,4.0,0
1,55,17.5202388763428,2007,12.0,32000.0,3.0,0
1,27,11.0574674606323,1990,16.0,9000.0,2.0,0
1,44,23.2264671325684,1990,15.0,46479.0,2.0,0
1,26,21.266040802002,1981,16.0,23000.0,3.0,0
1,45,24.9178295135498,1999,14.0,46300.0,2.0,0
1,32,23.1234035491943,2007,14.0,49000.0,3.0,0
1,26,8.66822338104248,1981,11.0,15000.0,3.0,0
1,37,29.9229564666748,1990,13.0,45000.0,4.0,0
1,34,7.46985197067261,2009,12.0,15000.0,3.0,0
1,37,16.494478225708,1999,15.0,30000.0,3.0,0
1,26,20.8836917877197,1981,16.0,17500.0,3.0,0
1,57,31.0989780426025,2009,16.0,60000.0,3.0,0
1,31,22.8990993499756,2007,14.0,51000.0,2.0,0
1,34,17.7667369842529,1999,16.0,28500.0,3.0,0
1,51,15.179856300354,1981,4.0,12149.0,3.0,0
1,32,9.78185272216797,2007,12.0,23700.0,1.0,0
1,40,20.7237110137939,2007,12.0,38160.0,3.0,0
1,41,16.6666660308838,2011,12.0,34000.0,3.0,0
1,57,15.7288665771484,2007,12.0,31000.0,2.0,0
1,39,47.141529083252,2009,14.0,80000.0,1.0,0
1,40,49.6871566772461,2011,16.0,135000.0,3.0,0
1,41,21.365177154541,2007,9.0,44000.0,3.0,0
1,42,13.0549221038818,2007,12.0,25000.0,3.0,0
1,34,9.68000793457031,2007,12.0,20702.0,1.0,0
1,34,8.1555871963501,1981,12.0,7000.0,3.0,0
1,42,49.9595413208008,2007,14.0,123000.0,1.0,0
1,32,22.9467525482178,1990,11.0,30000.0,4.0,0
1,25,11.265606880188,1990,13.0,30782.0,3.0,0
1,35,26.0181179046631,2007,12.0,49000.0,2.0,0
1,33,27.5251407623291,2007,12.0,55147.0,4.0,0
1,30,22.2241992950439,1981,16.0,21200.0,3.0,0
1,59,9.92917442321777,2007,13.0,26000.0,4.0,0
1,38,19.1627616882324,2007,12.0,36000.0,3.0,0
1,58,57.8858528137207,2007,18.0,130000.0,3.0,0
1,43,68.8020172119141,1990,10.0,14000.0,3.0,0
1,56,44.5755271911621,2007,13.0,135000.0,2.0,0
1,33,19.5507125854492,1981,8.0,19800.0,3.0,0
1,47,27.643533706665,2009,16.0,60000.0,2.0,0
1,36,15.7733240127563,1999,10.0,32000.0,2.0,0
1,30,44.9340362548828,2009,16.0,115000.0,4.0,0
1,29,7.04101657867432,2007,12.0,8136.0,2.0,0
1,50,55.9163017272949,2009,16.0,107000.0,4.0,0
1,28,14.7937688827515,1981,12.0,8000.0,3.0,0
1,38,31.4082336425781,2007,16.0,60000.0,1.0,0
1,32,12.3376398086548,2007,10.0,21350.0,2.0,0
1,44,16.4237880706787,1981,18.0,20200.0,3.0,0
1,54,26.2713890075684,1990,16.0,43000.0,4.0,0
1,50,74.227294921875,2007,15.0,140000.0,2.0,0
1,50,31.25,2011,11.0,72000.0,3.0,0
1,59,21.7596569061279,2011,14.0,50700.0,3.0,0
1,25,15.0751714706421,1981,12.0,12600.0,1.0,0
1,28,12.0391998291016,1981,14.0,12000.0,1.0,0
1,32,36.1144371032715,2007,16.0,70000.0,4.0,0
1,61,19.8724937438965,2007,12.0,34000.0,3.0,0
1,51,15.576322555542,1981,0.0,10000.0,4.0,0
1,58,15.701361656189,2007,13.0,27800.0,2.0,0
1,47,14.7025594711304,2009,12.0,28366.0,3.0,0
1,43,21.6705589294434,1981,8.0,18000.0,3.0,0
1,37,21.8455696105957,1999,13.0,42000.0,2.0,0
1,30,25.0084552764893,1990,16.0,39120.0,2.0,0
1,26,16.1299285888672,2007,12.0,34000.0,2.0,0
1,35,21.6286678314209,2007,16.0,13000.0,1.0,0
1,47,16.5470199584961,2009,12.0,38000.0,3.0,0
1,48,34.9500617980957,2007,18.0,71000.0,1.0,0
1,52,13.0504837036133,2011,14.0,24300.0,1.0,0
1,45,29.3024024963379,1999,12.0,50000.0,4.0,0
1,26,12.698748588562,2009,14.0,31200.0,3.0,0
1,51,87.1470794677734,2009,18.0,178000.0,1.0,0
1,30,13.1563100814819,1990,12.0,15000.0,3.0,0
1,27,15.451997756958,2007,13.0,29000.0,4.0,0
1,57,23.4135265350342,1999,14.0,47500.0,2.0,0
1,36,54.4900741577148,1981,13.0,76000.0,2.0,0
1,60,9.89011001586914,2011,16.0,18000.0,3.0,0
1,47,37.4437294006348,1981,11.0,30000.0,1.0,0
1,42,60.1731605529785,2011,14.0,139000.0,1.0,0
1,50,29.1644668579102,1999,17.0,38000.0,1.0,0
1,48,8.25545120239258,1981,9.0,7000.0,3.0,0
1,55,24.9004592895508,1999,11.0,40100.0,3.0,0
1,43,3.8945050239563,1999,6.0,8100.0,3.0,0
1,32,49.8070068359375,2007,16.0,99000.0,1.0,0
1,52,59.1836318969727,2009,16.0,115000.0,1.0,0
1,29,17.5761222839355,1981,12.0,9900.0,3.0,0
1,57,37.9018592834473,1990,12.0,51239.0,3.0,0
1,51,17.0,2011,12.0,32504.0,1.0,0
1,54,16.2593116760254,2007,13.0,32000.0,4.0,0
1,32,19.6078433990479,2011,12.0,40000.0,2.0,0
1,46,12.3540153503418,2007,12.0,22000.0,3.0,0
1,35,18.5562858581543,1999,12.0,45000.0,3.0,0
1,34,24.474983215332,1981,18.0,27000.0,4.0,0
1,47,13.7254905700684,2011,12.0,28000.0,3.0,0
1,62,167.699783325195,2011,16.0,232935.0,4.0,0
1,49,40.9734687805176,2007,16.0,105000.0,2.0,0
1,27,2.28322267532349,2007,18.0,5000.0,4.0,0
1,42,22.3565559387207,2007,16.0,40000.0,3.0,0
1,45,16.5094547271729,2007,11.0,32000.0,4.0,0
1,58,3.2757306098938,1981,10.0,2300.0,3.0,0
1,33,22.5325908660889,2007,16.0,48000.0,2.0,0
1,48,64.0335845947266,2007,16.0,145000.0,2.0,0
1,38,24.1701965332031,1999,12.0,39000.0,3.0,0
1,52,25.7217788696289,1990,12.0,43000.0,3.0,0
1,28,14.4281539916992,1981,12.0,14325.0,3.0,0
1,45,62.1979560852051,2009,18.0,150000.0,2.0,0
1,58,27.6148910522461,2007,12.0,50000.0,4.0,0
1,48,27.8874492645264,2009,14.0,70000.0,3.0,0
1,60,21.0414638519287,2007,16.0,50000.0,2.0,0
1,43,24.0310707092285,1999,12.0,50000.0,2.0,0
1,32,9.89438533782959,1990,12.0,1661.0,3.0,0
1,49,47.6939811706543,2007,16.0,90000.0,2.0,0
1,49,72.9114761352539,2009,13.0,150000.0,3.0,0
1,54,23.1152629852295,1981,16.0,27500.0,3.0,0
1,34,22.2641506195068,2011,2.0,47200.0,4.0,0
1,34,45.4277496337891,2007,15.0,98000.0,4.0,0
1,36,8.52334594726562,1999,12.0,20750.0,3.0,0
1,46,21.748966217041,1990,9.0,26000.0,1.0,0
1,26,24.0629005432129,1999,16.0,40000.0,1.0,0
1,43,25.6494903564453,2011,12.0,50273.0,3.0,0
1,32,36.0759658813477,1990,16.0,49000.0,4.0,0
1,28,2.82398581504822,2007,12.0,3000.0,3.0,0
1,33,19.7102699279785,2007,12.0,36000.0,4.0,0
1,49,10.4841165542603,1990,16.0,8200.0,3.0,0
1,60,39.9671058654785,2011,12.0,72900.0,3.0,0
1,37,11.7160005569458,1990,14.0,14900.0,3.0,0
1,63,25.820240020752,1981,16.0,21000.0,1.0,0
1,28,53.7254753112793,2009,18.0,55000.0,3.0,0
1,30,25.5884265899658,2007,16.0,64000.0,2.0,0
1,31,19.9715881347656,1981,16.0,21600.0,3.0,0
1,43,30.5719966888428,1999,13.0,48320.0,4.0,0
1,31,19.0578899383545,2009,16.0,19510.0,3.0,0
1,36,14.1210079193115,2009,16.0,27800.0,2.0,0
1,43,21.755578994751,1990,12.0,28000.0,4.0,0
1,44,15.1632890701294,1990,18.0,35020.0,3.0,0
1,29,27.4292964935303,2009,16.0,54000.0,3.0,0
1,40,21.9002990722656,2007,13.0,40000.0,1.0,0
1,32,13.6203012466431,2007,15.0,33000.0,3.0,0
1,51,22.7876148223877,1999,18.0,52000.0,3.0,0
1,44,20.4026489257812,2007,12.0,36352.0,3.0,0
1,26,27.375373840332,2007,13.0,50000.0,4.0,0
1,44,23.0769233703613,2011,12.0,27000.0,3.0,0
1,50,9.87369441986084,2007,13.0,19000.0,3.0,0
1,29,25.7446613311768,1999,15.0,41500.0,4.0,0
1,37,28.7102146148682,2009,17.0,52000.0,4.0,0
1,60,17.3980979919434,2007,16.0,25000.0,3.0,0
1,35,32.4319076538086,2007,14.0,68000.0,2.0,0
1,41,39.4816360473633,1999,15.0,95000.0,1.0,0
1,38,19.2627182006836,1981,10.0,13500.0,1.0,0
1,30,20.7988433837891,1981,13.0,25500.0,1.0,0
1,34,16.9316635131836,2009,12.0,30000.0,2.0,0
1,37,30.5531902313232,2009,12.0,62556.0,4.0,0
1,34,17.4079418182373,1990,14.0,39075.0,3.0,0
1,27,30.0472106933594,2007,16.0,70000.0,2.0,0
1,59,35.0404777526855,2007,14.0,80000.0,3.0,0
1,50,31.0821743011475,1981,12.0,27700.0,2.0,0
1,32,39.5292625427246,1999,18.0,99000.0,3.0,0
1,54,26.797046661377,1999,12.0,44250.0,2.0,0
1,55,9.72878646850586,2007,16.0,33000.0,3.0,0
1,35,86.54150390625,2007,13.0,40000.0,4.0,0
1,55,27.9309425354004,1981,18.0,29000.0,1.0,0
1,25,13.8926486968994,2009,16.0,32000.0,3.0,0
1,45,45.9906272888184,2007,16.0,120000.0,2.0,0
1,57,15.4842338562012,2011,13.0,55000.0,2.0,0
1,55,17.5155925750732,2011,12.0,33700.0,1.0,0
1,47,19.4549007415771,2007,12.0,44000.0,1.0,0
1,32,11.4465560913086,2007,12.0,16000.0,2.0,0
1,47,34.0,2011,16.0,68000.0,4.0,0
1,54,23.0769233703613,2011,12.0,60000.0,4.0,0
1,33,17.9785385131836,1981,12.0,11200.0,1.0,0
1,53,22.3207836151123,2007,10.0,52000.0,3.0,0
1,25,12.611985206604,1990,16.0,13000.0,2.0,0
1,34,25.7547512054443,2007,16.0,90000.0,3.0,0
1,29,11.5001306533813,1981,12.0,10000.0,3.0,0
1,59,15.5601663589478,2011,14.0,30000.0,3.0,0
1,31,7.85024166107178,2011,14.0,26000.0,2.0,0
1,56,27.9372463226318,2009,10.0,55000.0,3.0,0
1,45,55.3779411315918,2011,12.0,112971.0,3.0,0
1,36,19.3309326171875,2007,13.0,39000.0,3.0,0
1,47,45.83056640625,1990,17.0,66300.0,3.0,0
1,62,33.0381851196289,1990,18.0,50000.0,2.0,0
1,40,25.7196559906006,1990,13.0,33200.0,4.0,0
1,27,13.1670503616333,2007,14.0,40000.0,2.0,0
1,52,52.0219268798828,2009,14.0,106000.0,2.0,0
1,47,20.6418056488037,1990,18.0,43000.0,4.0,0
1,61,29.4606304168701,1981,7.0,26000.0,3.0,0
1,27,22.5409832000732,2011,16.0,55000.0,4.0,0
1,31,11.764705657959,2011,12.0,30000.0,4.0,0
1,35,3.2414379119873,1999,14.0,6000.0,3.0,0
1,51,29.5075492858887,1990,12.0,39403.0,2.0,0
1,31,15.9141225814819,1981,12.0,8000.0,3.0,0
1,35,19.5867156982422,2007,12.0,33000.0,2.0,0
1,52,28.0523738861084,2007,11.0,63000.0,2.0,0
1,30,18.1000690460205,1990,12.0,26000.0,2.0,0
1,50,37.6286354064941,2009,12.0,75561.0,3.0,0
1,59,26.5594749450684,2009,15.0,80000.0,3.0,0
1,31,16.9563217163086,1999,12.0,30000.0,1.0,0
1,51,17.2702980041504,2009,14.0,42500.0,3.0,0
1,41,23.4192028045654,2011,16.0,50000.0,4.0,0
1,37,41.8311729431152,2009,14.0,84000.0,2.0,0
1,55,22.0106105804443,1999,12.0,45000.0,3.0,0
1,29,16.0091686248779,2007,17.0,32000.0,4.0,0
1,27,7.08017492294312,2007,14.0,4757.0,1.0,0
1,32,34.0145072937012,2009,15.0,67500.0,4.0,0
1,29,56.7217750549316,2007,17.0,66600.0,1.0,0
1,29,12.8773756027222,2007,12.0,24000.0,3.0,0
1,38,7.76049327850342,1990,12.0,10363.0,3.0,0
1,43,14.3347406387329,2007,13.0,36000.0,4.0,0
1,42,22.0166454315186,1990,16.0,35000.0,2.0,0
1,37,35.2112693786621,2011,16.0,120000.0,3.0,0
1,47,41.2897491455078,1999,12.0,75000.0,1.0,0
1,27,5.90213060379028,2007,12.0,11088.0,3.0,0
1,29,28.6084098815918,2009,16.0,61700.0,3.0,0
1,37,8.8709888458252,1981,9.0,7000.0,3.0,0
1,32,41.2772560119629,1981,18.0,31000.0,2.0,0
1,33,10.3184108734131,2007,13.0,15000.0,3.0,0
1,39,40.3561935424805,2009,16.0,75000.0,4.0,0
1,48,22.3713645935059,2011,12.0,50000.0,1.0,0
1,46,45.7905311584473,2007,12.0,85000.0,2.0,0
1,33,15.8773889541626,1990,12.0,21000.0,3.0,0
1,40,58.4155120849609,2007,16.0,108000.0,1.0,0
1,55,16.7299747467041,1990,9.0,20000.0,3.0,0
1,30,15.8290233612061,2007,14.0,34000.0,2.0,0
1,50,18.1191749572754,1990,10.0,20739.0,1.0,0
1,45,23.0391139984131,2007,16.0,52600.0,1.0,0
1,31,23.5805644989014,1999,12.0,29000.0,3.0,0
1,36,7.4087381362915,1981,12.0,8000.0,4.0,0
1,51,22.4456233978271,2007,14.0,42000.0,3.0,0
1,54,17.9000434875488,1990,11.0,24472.0,3.0,0
1,36,15.5642023086548,2011,14.0,32000.0,3.0,0
1,54,20.5228977203369,1981,9.0,19000.0,2.0,0
1,36,16.281078338623,2007,16.0,34000.0,4.0,0
1,28,13.9634189605713,2007,13.0,27000.0,1.0,0
1,25,14.6524019241333,2009,14.0,24000.0,3.0,0
1,45,35.7638244628906,2009,16.0,69000.0,4.0,0
1,40,34.0671310424805,2007,12.0,70000.0,3.0,0
1,40,35.7569351196289,1990,16.0,52000.0,1.0,0
1,35,4.02417993545532,2007,10.0,3600.0,2.0,0
1,32,15.7261753082275,1990,14.0,21000.0,1.0,0
1,57,13.2990531921387,2009,16.0,36000.0,3.0,0
1,54,15.4065704345703,2009,16.0,33000.0,4.0,0
1,52,19.9711170196533,2007,12.0,60000.0,3.0,0
1,46,35.4961814880371,2011,12.0,55800.0,4.0,0
1,31,27.8822231292725,1981,12.0,24800.0,3.0,0
1,36,17.799337387085,1999,12.0,33367.0,3.0,0
1,51,92.8068695068359,1990,18.0,182000.0,4.0,0
1,40,25.4793224334717,1981,18.0,29100.0,3.0,0
1,42,21.3263053894043,1990,12.0,27000.0,2.0,0
1,25,6.57998991012573,1990,17.0,7000.0,4.0,0
1,28,7.43359088897705,1990,12.0,9000.0,2.0,0
1,45,21.4825859069824,1981,13.0,35000.0,4.0,0
1,29,18.1674880981445,1999,15.0,30000.0,1.0,0
1,38,19.6577186584473,1990,12.0,25000.0,4.0,0
1,32,15.617283821106,2011,12.0,25300.0,3.0,0
1,41,20.5720310211182,1990,14.0,27000.0,3.0,0
1,52,37.7268753051758,1999,16.0,66600.0,3.0,0
1,30,16.5844993591309,2007,12.0,34000.0,2.0,0
1,51,21.7852191925049,1981,12.0,19000.0,3.0,0
1,32,15.9588928222656,1999,13.0,32000.0,4.0,0
1,35,17.0,2011,12.0,34000.0,3.0,0
1,40,20.7326507568359,2009,14.0,50000.0,4.0,0
1,27,20.1005020141602,2011,14.0,32000.0,4.0,0
1,25,22.4303379058838,2007,14.0,38000.0,2.0,0
1,30,25.5484657287598,2009,16.0,55000.0,3.0,0
1,47,57.4222412109375,1999,17.0,88500.0,3.0,0
1,54,30.3007011413574,2009,14.0,55000.0,4.0,0
1,44,17.3716869354248,2009,12.0,34610.0,3.0,0
1,36,28.6222743988037,2009,16.0,75000.0,3.0,0
1,53,39.2603950500488,1990,12.0,44937.0,3.0,0
1,56,21.3875999450684,1990,12.0,34000.0,1.0,0
1,49,32.6315803527832,2011,13.0,62000.0,2.0,0
1,32,25.5943775177002,2009,14.0,52000.0,2.0,0
1,25,19.2137775421143,1990,13.0,27050.0,4.0,0
1,31,43.1009063720703,2007,12.0,88000.0,3.0,0
1,47,24.968355178833,2009,14.0,48000.0,4.0,0
1,34,8.58491706848145,2007,9.0,2400.0,3.0,0
1,33,23.1866054534912,1981,12.0,19500.0,4.0,0
1,33,14.2518463134766,1990,14.0,18560.0,3.0,0
1,52,21.634614944458,2011,12.0,45000.0,3.0,0
1,40,10.5830030441284,1999,12.0,18000.0,1.0,0
1,33,12.3281402587891,1981,12.0,12000.0,4.0,0
1,28,5.57621145248413,2007,16.0,9795.0,3.0,0
1,38,26.1930484771729,2011,16.0,76117.0,3.0,0
1,38,22.0512828826904,2011,12.0,43000.0,4.0,0
1,25,13.3063077926636,2007,12.0,34000.0,3.0,0
1,33,15.8965530395508,1999,18.0,24000.0,4.0,0
1,45,23.6499080657959,2007,12.0,48000.0,3.0,0
1,31,29.8953037261963,1990,12.0,48000.0,3.0,0
1,58,18.9710540771484,2009,14.0,40000.0,4.0,0
1,59,11.0072679519653,1981,5.0,8000.0,3.0,0
1,48,34.2617225646973,2009,16.0,86000.0,2.0,0
1,62,16.6126136779785,1999,18.0,29000.0,2.0,0
1,28,34.7336616516113,2007,16.0,67000.0,1.0,0
1,31,19.9551753997803,2009,12.0,11000.0,3.0,0
1,30,7.14728689193726,1999,12.0,29000.0,3.0,0
1,28,7.32620096206665,2009,12.0,30000.0,3.0,0
1,50,13.235294342041,2011,12.0,27000.0,2.0,0
1,26,12.1478986740112,2007,12.0,20150.0,3.0,0
1,45,19.2931213378906,2007,15.0,37000.0,2.0,0
1,52,27.6901588439941,1981,11.0,23000.0,2.0,0
1,55,21.4532871246338,2011,12.0,62000.0,2.0,0
1,34,40.0302658081055,1990,12.0,70000.0,3.0,0
1,31,58.2742919921875,2009,16.0,127000.0,2.0,0
1,25,5.8890438079834,2007,17.0,9000.0,3.0,0
1,47,19.7102699279785,2007,12.0,45000.0,3.0,0
1,39,13.7142744064331,1999,12.0,33700.0,4.0,0
1,47,22.6715679168701,2011,13.0,37000.0,2.0,0
1,48,22.2262153625488,1981,18.0,20000.0,1.0,0
1,41,17.0,2011,12.0,31756.0,2.0,0
1,35,23.7802085876465,1999,12.0,46000.0,2.0,0
1,26,2.64077425003052,2007,12.0,11000.0,3.0,0
1,36,20.8621501922607,1981,11.0,20000.0,3.0,0
1,54,50.2505722045898,1981,15.0,50000.0,2.0,0
1,34,14.3476572036743,1999,13.0,22000.0,3.0,0
1,26,37.7025680541992,1981,12.0,16800.0,2.0,0
